s_m,x_m,y_m,curvature_1_m,track_width_m,is_closed
40.6116300323431,11.4867237865605,-8.81407316488775,-0.10958904109589,3,0
40.7708913265875,11.332537297347,-8.85394850226847,-0.10958904109589,3,0
40.930152620832,11.1776783708878,-8.89112684116527,-0.10958904109589,3,0
41.0894139150765,11.0221941787121,-8.92559685669598,-0.10958904109589,3,0
41.248675209321,10.866132082811,-8.95734804895993,-0.10958904109589,3,0
41.4079365035655,10.7095396212107,-8.9863707462364,-0.10958904109589,3,0
41.56719779781,10.5524644934921,-9.01265610793063,-0.10958904109589,3,0
41.7264590920544,10.3949545462606,-9.03619612726683,-0.10958904109589,3,0
41.8857203862989,10.237057758572,-9.05698363372706,-0.10958904109589,3,0
42.0449816805434,10.0788222273173,-9.07501229523549,-0.10958904109589,3,0
42.2042429747879,9.92029615257238,-9.09027662008718,-0.10958904109589,3,0
42.3635042690324,9.76152782291514,-9.1027719586209,-0.10958904109589,3,0
42.5227655632768,9.60256560071687,-9.11249450463549,-0.10958904109589,3,0
42.6820268575213,9.44345790741032,-9.11944129654925,-0.10958904109589,3,0
42.8412881517658,9.28425320874021,-9.12361021830207,-0.10958904109589,3,0
43.0005494460103,9.125,-9.125,-0.10958904109589,3,0
43.1598107402548,8.96574679125979,-9.12361021830207,-0.10958904109589,3,0
43.3190720344993,8.80654209258968,-9.11944129654925,-0.10958904109589,3,0
43.4783333287437,8.64743439928314,-9.11249450463549,-0.10958904109589,3,0
43.6375946229882,8.48847217708486,-9.1027719586209,-0.10958904109589,3,0
43.7968559172327,8.32970384742762,-9.09027662008718,-0.10958904109589,3,0
43.9561172114772,8.17117777268267,-9.07501229523549,-0.10958904109589,3,0
44.1153785057217,8.01294224142803,-9.05698363372706,-0.10958904109589,3,0
44.2746397999662,7.8550454537394,-9.03619612726683,-0.10958904109589,3,0
44.4339010942106,7.6975355065079,-9.01265610793063,-0.10958904109589,3,0
44.5931623884551,7.54046037878926,-8.9863707462364,-0.10958904109589,3,0
44.7524236826996,7.38386791718903,-8.95734804895993,-0.10958904109589,3,0
44.9116849769441,7.22780582128795,-8.92559685669598,-0.10958904109589,3,0
45.0709462711886,7.07232162911223,-8.89112684116527,-0.10958904109589,3,0
45.230207565433,6.91746270265303,-8.85394850226847,-0.10958904109589,3,0
45.3894688596775,6.7632762134395,-8.81407316488775,-0.10958904109589,3,0
45.548730153922,6.60980912816988,-8.77151297543716,-0.10958904109589,3,0
45.7079914481665,6.45710819440503,-8.7262808981627,-0.10958904109589,3,0
45.867252742411,6.30521992632861,-8.67839071119328,-0.10958904109589,3,0
46.0265140366555,6.15419059057845,-8.62785700234377,-0.10958904109589,3,0
46.1857753308999,6.00406619215327,-8.57469516467141,-0.10958904109589,3,0
46.3450366251444,5.85489246039913,-8.51892139178697,-0.10958904109589,3,0
46.5042979193889,5.7067148350798,-8.46055267292193,-0.10958904109589,3,0
46.6635592136334,5.55957845253538,-8.39960678775352,-0.10958904109589,3,0
46.8228205078779,5.41352813193333,-8.33610230098873,-0.10958904109589,3,0
46.9820818021224,5.26860836161612,-8.27005855670943,-0.10958904109589,3,0
47.1413430963668,5.12486328554967,-8.2014956724799,-0.10958904109589,3,0
47.3006043906113,4.98233668987664,-8.13043453321886,-0.10958904109589,3,0
47.4598656848558,4.84107198957875,-8.05689678483771,-0.10958904109589,3,0
47.6191269791003,4.70111221525217,-7.98090482764699,-0.10958904109589,3,0
47.7783882733448,4.5625,-7.902481809533,-0.10958904109589,3,0
47.9376495675893,4.42527756644576,-7.82165161890677,-0.10958904109589,3,0
48.0969108618337,4.28948671387201,-7.73843887742739,-0.10958904109589,3,0
48.2561721560782,4.15516880548788,-7.652868932502,-0.10958904109589,3,0
48.4154334503227,4.02236475582943,-7.56496784956475,-0.10958904109589,3,0
48.5746947445672,3.8911150182967,-7.47476240413705,-0.10958904109589,3,0
48.7339560388117,3.76145957283118,-7.3822800736714,-0.10958904109589,3,0
48.8932173330561,3.63343791373756,-7.28754902918155,-0.10958904109589,3,0
49.0524786273006,3.50708903765337,-7.19059812666134,-0.10958904109589,3,0
49.2117399215451,3.38245143167023,-7.09145689829486,-0.10958904109589,3,0
49.3710012157896,3.25956306161033,-6.99015554346068,-0.10958904109589,3,0
49.5302625100341,3.13846136046162,-6.8867249195328,-0.10958904109589,3,0
49.6895238042786,3.01918321697542,-6.78119653248123,-0.10958904109589,3,0
49.848785098523,2.9017649644297,-6.67360252727493,-0.10958904109589,3,0
50.0080463927675,2.78624236956165,-6.56397567809019,-0.10958904109589,3,0
50.167307687012,2.67265062167276,-6.45234937832725,-0.10958904109589,3,0
50.3265689812565,2.56102432190981,-6.33875763043835,-0.10958904109589,3,0
50.485830275501,2.45139747272507,-6.2232350355703,-0.10958904109589,3,0
50.6450915697455,2.34380346751878,-6.10581678302458,-0.10958904109589,3,0
50.8043528639899,2.23827508046721,-5.98653863953838,-0.10958904109589,3,0
50.9636141582344,2.13484445653933,-5.86543693838967,-0.10958904109589,3,0
51.1228754524789,2.03354310170514,-5.74254856832977,-0.10958904109589,3,0
51.2821367467234,1.93440187333866,-5.61791096234663,-0.10958904109589,3,0
51.4413980409679,1.83745097081845,-5.49156208626244,-0.10958904109589,3,0
51.6006593352124,1.74271992632861,-5.36354042716882,-0.10958904109589,3,0
51.7599206294568,1.65023759586295,-5.2338849817033,-0.10958904109589,3,0
51.9191819237013,1.56003215043524,-5.10263524417056,-0.10958904109589,3,0
52.0784432179458,1.47213106749801,-4.96983119451212,-0.10958904109589,3,0
52.2377045121903,1.38656112257261,-4.835513286128,-0.10958904109589,3,0
52.3969658064348,1.30334838109323,-4.69972243355425,-0.10958904109589,3,0
52.5562271006793,1.222518190467,-4.5625,-0.10958904109589,3,0
52.7154883949237,1.14409517235301,-4.42388778474782,-0.10958904109589,3,0
52.8747496891682,1.06810321516229,-4.28392801042125,-0.10958904109589,3,0
53.0340109834127,0.994565466781143,-4.14266331012337,-0.10958904109589,3,0
53.1932722776572,0.923504327520103,-4.00013671445033,-0.10958904109589,3,0
53.3525335719017,0.854941443290569,-3.85639163838388,-0.10958904109589,3,0
53.5117948661461,0.788897699011265,-3.71147186806668,-0.10958904109589,3,0
53.6710561603906,0.725393212246482,-3.56542154746462,-0.10958904109589,3,0
53.8303174546351,0.664447327078065,-3.4182851649202,-0.10958904109589,3,0
53.9895787488796,0.606078608213036,-3.27010753960087,-0.10958904109589,3,0
54.1488400431241,0.550304835328586,-3.12093380784673,-0.10958904109589,3,0
54.3081013373686,0.497142997656233,-2.97080940942155,-0.10958904109589,3,0
54.467362631613,0.446609288806725,-2.8197800736714,-0.10958904109589,3,0
54.6266239258575,0.398719101837303,-2.66789180559498,-0.10958904109589,3,0
54.785885220102,0.35348702456284,-2.51519087183012,-0.10958904109589,3,0
54.9451465143465,0.310926835112252,-2.3617237865605,-0.10958904109589,3,0
55.104407808591,0.271051497731532,-2.20753729734697,-0.10958904109589,3,0
55.2636691028355,0.233873158834729,-2.05267837088777,-0.10958904109589,3,0
55.4229303970799,0.199403143304025,-1.89719417871206,-0.10958904109589,3,0
55.5821916913244,0.167651951040066,-1.74113208281097,-0.10958904109589,3,0
55.7414529855689,0.138629253763602,-1.58453962121074,-0.10958904109589,3,0
55.9007142798134,0.112343892069369,-1.42746449349211,-0.10958904109589,3,0
56.0599755740579,0.0888038727331715,-1.2699545462606,-0.10958904109589,3,0
56.2192368683023,0.0680163662729356,-1.11205775857197,-0.10958904109589,3,0
56.3784981625468,0.0499877047645061,-0.953822227317337,-0.10958904109589,3,0
56.5377594567913,0.0347233799128226,-0.795296152572382,-0.10958904109589,3,0
56.6970207510358,0.0222280413791047,-0.636527822915146,-0.10958904109589,3,0
56.8562820452803,0.012505495364513,-0.477565600716867,-0.10958904109589,3,0
57.0155433395248,0.00555870345075071,-0.31845790741032,-0.10958904109589,3,0
57.1748046337692,0.00138978169792914,-0.159253208740212,-0.10958904109589,3,0
57.3340659280137,0,-2.23498040844392e-15,-0.10958904109589,3,0
57.4933272222582,0.00138978169792914,0.159253208740208,-0.10958904109589,3,0
57.6525885165027,0.00555870345075071,0.318457907410324,-0.10958904109589,3,0
57.8118498107472,0.012505495364513,0.477565600716863,-0.10958904109589,3,0
57.9711111049917,0.0222280413791029,0.636527822915142,-0.10958904109589,3,0
58.1303723992361,0.0347233799128226,0.795296152572378,-0.10958904109589,3,0
58.2896336934806,0.0499877047645061,0.953822227317333,-0.10958904109589,3,0
58.4488949877251,0.0680163662729374,1.11205775857197,-0.10958904109589,3,0
58.6081562819696,0.0888038727331697,1.2699545462606,-0.10958904109589,3,0
58.7674175762141,0.112343892069369,1.4274644934921,-0.10958904109589,3,0
58.9266788704586,0.1386292537636,1.58453962121074,-0.10958904109589,3,0
