s_m,x_m,y_m,curvature_1_m,track_width_m
790,202.34180414446271,28.058880872334498,-1.7768853879595821E-15,4.5
792,200.34180414991641,28.059028569234648,-8.8922874055490003E-16,4.5
794,198.34180415537017,28.059176266134802,3.5537639996558133E-15,4.5
796,196.34180416082387,28.059323963034942,0.00041461203037794703,4.5
798,194.34180620993823,28.057813213639712,0.012124080811003314,4.5
800,192.34267266321757,28.007819142349085,0.047698682338208259,4.5
802,190.35892459207679,27.767839694485637,0.096202498204751463,4.5
804,188.46087409935907,27.154073291042259,0.12945774375888164,4.5
806,186.78416774619615,26.075455977551467,0.11109312413605006,4.5
808,185.38372570941672,24.651302685365863,0.0542385515081278,4.5
810,184.14411153753099,23.081961463379503,-0.0035109169820107073,4.5
812,182.89347978023685,21.521326390619318,-0.0059103649952150228,4.5
814,181.62473718793393,19.975881961686483,-0.061789777453977873,4.5
816,180.17644997863556,18.599817328494627,-0.091487924766379194,4.5
818,178.50258793743075,17.510698446365705,-0.089252287695635438,4.5
820,176.66165607620812,16.735936672556644,-0.080397571714509078,4.5
822,174.71973783966428,16.265712796296501,-0.068077526634399213,4.5
824,172.73162803176513,16.063358493489133,-0.060940593545356504,4.5
826,170.73341716570241,16.104192635628063,-0.057485933622369971,4.5
828,168.75298518540333,16.373976835586838,-0.057603048508149408,4.5
830,166.81669498119749,16.86960495874424,-0.061634068287695708,4.5
832,164.95620254827489,17.599472087631064,-0.067042939452384043,4.5
834,163.21019552807471,18.57137344853674,-0.068928054245577408,4.5
836,161.61426484010798,19.774006480348429,-0.054459215956631439,4.5
838,160.15769432763886,21.143755434904783,-0.014965577643908904,4.5
840,158.74237735142725,22.556863060293079,0.014648662013283334,4.5
842,157.28650190691846,23.927693469978863,0.045678145867649976,4.5
